X1,Publication,Title,Tagline,Author,Category,City,Date
180,LA Daily News,Trump to sign order keeping meat processing plants open,NA,Associated Press,NA,Los Angeles,2020-04-28
181,LA Daily News,Ohio’s mail-in primary tests voting during virus outbreak,NA,Associated Press,NA,Los Angeles,2020-04-28
182,LA Daily News,California doctors with dubious COVID conclusions debunked,NA,CALmatters,NA,Los Angeles,2020-04-28
183,LA Daily News,Trump’s immigration executive order is misguided and opportunistic,NA,Fiona Harrigan,NA,Los Angeles,2020-04-27
184,LA Daily News,"Newsom already lost the transparency, unity COVID-19 brought",NA,Thomas D. Elias,NA,Los Angeles,2020-04-27
185,LA Daily News,"Despite coronavirus limits, it was “best birthday party ever” for 105-year-old D-Day vet Sam Sachs",NA,Rich Archbold,NA,Los Angeles,2020-04-26
186,LA Daily News,White House aiming for Trump pivot from virus to economy,NA,Associated Press,NA,Los Angeles,2020-04-26
187,LA Daily News,The dark side of stimulus,NA,Jon Coupal,NA,Los Angeles,2020-04-26
188,LA Daily News,"Dozens of big rig truck drivers protest low pay, cause delays on Los Angeles and San Bernardino county freeways",NA,Jonah Valdez,NA,Los Angeles,2020-04-25
189,LA Daily News,Young-at-heart D-Day veteran at 105: ‘Who could imagine I’d still be around 75 years later?’,NA,Rich Archbold,NA,Los Angeles,2020-04-25
190,LA Daily News,"Christy Smith, Mike Garcia face off in online forum for northern LA County seat in Congress",NA,Ryan Carter,NA,Los Angeles,2020-04-24
191,LA Daily News,Port of Los Angeles investing $367 million in improvements,NA,Kevin Smith,NA,Los Angeles,2020-04-24
192,LA Daily News,"Georgia eases lockdown; U.S. COVID-19 death toll passes 50,000",NA,Associated Press,NA,Los Angeles,2020-04-24
193,LA Daily News,"Don’t inject disinfectants, Lysol warns as Trump raises idea",NA,Associated Press,NA,Los Angeles,2020-04-24
194,LA Daily News,Somber Congress delivers nearly $500 billion more in virus aid,NA,Associated Press,NA,Los Angeles,2020-04-23
195,LA Daily News,"Gov. Newsom: On deadliest day of COVID-19 pandemic, 'there was some positive news'",NA,Kerry Crowley,NA,Los Angeles,2020-04-23
196,LA Daily News,"DeVos excludes DACA recipients, foreign students from virus rescue grants",NA,Associated Press,NA,Los Angeles,2020-04-23
197,LA Daily News,Socialism is fool’s gold: Letters,NA,Letters to the Editor,NA,Los Angeles,2020-04-23
198,LA Daily News,All mail election? Return to sender: John Phillips,NA,John Phillips,NA,Los Angeles,2020-04-22
199,LA Daily News,Coronavirus: Judge won’t allow in-person services sought by 3 Inland churches,NA,The Associated Press,NA,Los Angeles,2020-04-22
200,LA Daily News,"California seeks to test 60,000-80,000 a day for coronavirus",NA,John Woolfolk,NA,Los Angeles,2020-04-22
201,LA Daily News,Virtual candidates forum for 25th Congressional District set  Friday,NA,Ryan Carter,NA,Los Angeles,2020-04-22
202,LA Daily News,Iran says it put nation’s first military satellite into orbit,NA,Associated Press,NA,Los Angeles,2020-04-22
203,LA Daily News,Trump’s call to suspend legal immigration draws mixed reaction,NA,Roxana Kopetman,NA,Los Angeles,2020-04-21
204,LA Daily News,"Senate approves $483 billion virus aid deal, sends it to House",NA,Associated Press,NA,Los Angeles,2020-04-21
205,LA Daily News,COVID-19 threw out Joe Biden’s old playbook,NA,Nate Hochman,NA,Los Angeles,2020-04-21
206,LA Daily News,Trump tweets endorsement of GOP candidate for Santa Clarita congressional seat,NA,City News Service,NA,Los Angeles,2020-04-21
207,LA Daily News,Schumer: Deal reached on major parts of $500 billion virus aid,NA,Associated Press,NA,Los Angeles,2020-04-21
208,LA Daily News,Worst smog in America is in LA metro region,NA,Martin Wisckol,NA,Los Angeles,2020-04-20
209,LA Daily News,"Trump says he’ll ‘suspend immigration,’ offers no details",NA,Associated Press,NA,Los Angeles,2020-04-20
210,LA Daily News,Seoul sees no suspicious activity in North amid Kim concerns,NA,Associated Press,NA,Los Angeles,2020-04-20
211,LA Daily News,"Lockdowns ease worldwide, but political heat rises in U.S.",NA,Associated Press,NA,Los Angeles,2020-04-20
212,LA Daily News,Longtime hydroxychloroquine users fear shortage as coronavirus increases demand,NA,Scott Schwebke,NA,Los Angeles,2020-04-20
213,LA Daily News,Hundreds protest coronavirus stay-at-home order in San Clemente,NA,Jeong Park,NA,Los Angeles,2020-04-19
214,LA Daily News,Freedom in the Virus Age,NA,Doug McIntyre,NA,Los Angeles,2020-04-19
215,LA Daily News,"South Bay small businesses need help during coronavirus, community banks work overtime",NA,David Rosenfeld,NA,Los Angeles,2020-04-17
216,LA Daily News,‘LIBERATE!’: Trump goads states to lift virus restrictions,NA,Associated Press,NA,Los Angeles,2020-04-17
217,LA Daily News,Coronavirus: How Trump’s plan for reopening America compares with California’s,NA,John Woolfolk,NA,Los Angeles,2020-04-17
218,LA Daily News,‘Tip of the iceberg:’ Nations struggle to count virus toll,NA,Associated Press,NA,Los Angeles,2020-04-17
219,LA Daily News,Ex-Trump lawyer Cohen being released from prison amid coronavirus outbreak,NA,Associated Press,NA,Los Angeles,2020-04-17
220,LA Daily News,Trump doesn’t listen to the medical experts: Letters,NA,Letters to the Editor,NA,Los Angeles,2020-04-17
221,LA Daily News,"Elderly O.C. couple recovers from coronavirus, swears by hydroxychloroquine",NA,Keith Sharon,NA,Los Angeles,2020-04-16
222,LA Daily News,U.S. job losses mount as Trump presses plan to reopen business,NA,Associated Press,NA,Los Angeles,2020-04-16
223,LA Daily News,"Assembly Bill 5’s harms can’t be exempted away, it must be repealed",NA,Ryan Young,NA,Los Angeles,2020-04-16
224,LA Daily News,Over-regulation and coronavirus testing delays,NA,Peggy Grande,NA,Los Angeles,2020-04-15
225,LA Daily News,Warren becomes latest ex-presidential rival to back Biden,NA,Associated Press,NA,Los Angeles,2020-04-15
226,LA Daily News,U.S. relief checks begin arriving as economic damage piles up,NA,Associated Press,NA,Los Angeles,2020-04-15
227,LA Daily News,China didn’t warn public of likely pandemic for 6 key days,NA,Associated Press,NA,Los Angeles,2020-04-15
228,LA Daily News,Sanders says loyalists who oppose Biden are ‘irresponsible’,NA,Associated Press,NA,Los Angeles,2020-04-15
229,LA Daily News,"EU blasts Trump’s WHO funding cut, fears it worsens pandemic",NA,Associated Press,NA,Los Angeles,2020-04-15
230,LA Daily News,LAX will get $323.6 million in FAA funding to fight decline in business,NA,City News Service,NA,Los Angeles,2020-04-14
231,LA Daily News,Two lessons from the coronavirus pandemic: Ron Hart,NA,Ron Hart,NA,Los Angeles,2020-04-14
232,LA Daily News,"Amid worries about coronavirus’ toll on blacks and Latinos, LA County pushes for more and better data",NA,Ryan Carter,NA,Los Angeles,2020-04-14
233,LA Daily News,Coronavirus biz news: Amazon fires 3 workplace critics; small business loans running out,NA,Bloomberg,NA,Los Angeles,2020-04-14
234,LA Daily News,Coronavirus: California Gov. Newsom details roadmap for relaxing lockdown,NA,Kerry Crowley,NA,Los Angeles,2020-04-14
235,LA Daily News,"Obama endorses Biden, says former vice president has ‘qualities we need’",NA,Associated Press,NA,Los Angeles,2020-04-14
236,LA Daily News,Voters reject Trump’s pick in chaotic Wisconsin court race,NA,Associated Press,NA,Los Angeles,2020-04-14
237,LA Daily News,3 Inland churches sue to keep services open during coronavirus pandemic,NA,David Downey,NA,Los Angeles,2020-04-13
238,LA Daily News,LA County records lowest new coronavirus case total in almost 3 weeks,NA,David Rosenfeld,NA,Los Angeles,2020-04-13
239,LA Daily News,"Trump says he’ll decide on easing guidelines, not governors",NA,Associated Press,NA,Los Angeles,2020-04-13
240,LA Daily News,Navy reports first coronavirus death from Roosevelt crew,NA,Associated Press,NA,Los Angeles,2020-04-13
241,LA Daily News,Newsom has mostly shined so far in tackling the coronavirus: Dan Walters,NA,Dan Walters,NA,Los Angeles,2020-04-13
242,LA Daily News,Coronavirus and the new abnormal,NA,Doug McIntyre,NA,Los Angeles,2020-04-12
243,LA Daily News,Sure thing: Coronavirus is all the press’s fault,NA,Larry Wilson,NA,Los Angeles,2020-04-11
244,LA Daily News,Attorney Michael Avenatti to be freed from N.Y. jail after coronavirus quarantine,NA,City News Service,NA,Los Angeles,2020-04-11
245,LA Daily News,COVID-19 is wrecking the state budget and it’s time for the high-speed rail project to go,NA,Marc Joffe,NA,Los Angeles,2020-04-10
246,LA Daily News,"Apple, Google bring coronavirus contact-tracing to 3 billion people",NA,Bloomberg,NA,Los Angeles,2020-04-10
247,LA Daily News,"Amid coronavirus drama, LA County race for Katie Hill’s old seat is really heating up",NA,Ryan Carter,NA,Los Angeles,2020-04-10
248,LA Daily News,Global pact to contain oil price crash takes shape,NA,Associated Press,NA,Los Angeles,2020-04-10
249,LA Daily News,USNS Mercy continues with mandate to treat non-coronavirus patients,NA,Erika I. Ritchie,NA,Los Angeles,2020-04-09
250,LA Daily News,"Coronavirus: $600 in extra jobless benefits start Sunday in California, Gov. Newsom vows",NA,George Avalos,NA,Los Angeles,2020-04-09
251,LA Daily News,Coronavirus:  Federal stocks of protective equipment nearly depleted,NA,Associated Press,NA,Los Angeles,2020-04-09
252,LA Daily News,"Reevaluating the foresight, leadership of Brown, Schwarzenegger",NA,Thomas D. Elias,NA,Los Angeles,2020-04-09
253,LA Daily News,"Sanders drops 2020 presidential bid, leaving Biden as likely Democratic nominee",NA,Associated Press,NA,Los Angeles,2020-04-08
254,LA Daily News,CDC weighs loosening guidelines for some exposed to coronavirus,NA,Associated Press,NA,Los Angeles,2020-04-08
255,LA Daily News,Wuhan ends lockdown; Virus strains medical workers to limits,NA,Associated Press,NA,Los Angeles,2020-04-08
256,LA Daily News,Trump downplayed the impact of coronavirus: Letters,NA,Letters to the Editor,NA,Los Angeles,2020-04-08
257,LA Daily News,"Amid ‘critical’ coronavirus period in LA County, picture begins emerging of impact by ethnicity",NA,Ryan Carter,NA,Los Angeles,2020-04-07
258,LA Daily News,MLB: 30 teams in Arizona to end coronavirus hiatus just a ‘potential option’,NA,Bill Plunkett,NA,Los Angeles,2020-04-07
259,LA Daily News,4 die at Redondo Beach’s Kensington senior home who also tested positive for coronavirus,NA,Lisa Jacobs,NA,Los Angeles,2020-04-07
260,LA Daily News,Coronavirus treatment could be paid by Medicaid under bill from Rep. Gil Cisneros,NA,Brooke Staggs,NA,Los Angeles,2020-04-07
261,LA Daily News,Trump removes watchdog tapped for virus rescue oversight,NA,Associated Press,NA,Los Angeles,2020-04-07
262,LA Daily News,Pandemic politics: Wisconsin voting underway despite coronavirus,NA,Associated Press,NA,Los Angeles,2020-04-07
263,LA Daily News,Do you support the national shutdown? Letters,NA,Letters to the Editor,NA,Los Angeles,2020-04-07
264,LA Daily News,Partygoer at Trump National Golf Club dies of coronavirus,NA,David Rosenfeld,NA,Los Angeles,2020-04-06
265,LA Daily News,Purple & Bold: The NBA’s return is as cloudy as ever,NA,Kyle Goon,NA,Los Angeles,2020-04-06
266,LA Daily News,Trump hypes the failed War on Drugs amid coronavirus pandemic,NA,The Editorial Board,NA,Los Angeles,2020-04-06
267,LA Daily News,"U.S., Britain brace for soaring death tolls as pandemic bears down",NA,Associated Press,NA,Los Angeles,2020-04-06
268,LA Daily News,"With anticipated surge on the horizon, LA County reports 15 new deaths and 663 new coronavirus cases",NA,David Rosenfeld,NA,Los Angeles,2020-04-05
269,LA Daily News,U.S. ‘wasted’ months before preparing for coronavirus pandemic,NA,Associated Press,NA,Los Angeles,2020-04-05
270,LA Daily News,Constitutional amendments law of land: Letters,NA,Letters to the Editor,NA,Los Angeles,2020-04-05
271,LA Daily News,President Trump to view Riverside Harvest church’s streaming Palm Sunday service,NA,Jonah Valdez,NA,Los Angeles,2020-04-04
272,LA Daily News,"Newsom, Trump disagree on NFL’s return from coronavirus shutdown",NA,Nico Savidge,NA,Los Angeles,2020-04-04
273,LA Daily News,China-to-NY ventilator shipment shows coronavirus supply scramble,NA,Associated Press,NA,Los Angeles,2020-04-04
274,LA Daily News,CDC recommends Americans wear face coverings in public to stem spread of coronavirus,NA,Associated Press,NA,Los Angeles,2020-04-03
275,LA Daily News,"Wells Fargo, other lenders miss debut of small business rescue",NA,Bloomberg,NA,Los Angeles,2020-04-03
276,LA Daily News,Coronavirus: 3M fires back at Trump over order to produce more face masks,NA,Associated Press,NA,Los Angeles,2020-04-03
277,LA Daily News,Practice a little patience — and order some take-out,NA,Roger Ruvolo,NA,Los Angeles,2020-04-03
278,LA Daily News,Coronavirus lifestyle improves climate-change behaviors. Will it last?,NA,Martin Wisckol,NA,Los Angeles,2020-04-03
279,LA Daily News,"NFL draft preparation turns into a home game for Rams’ scouts, execs",NA,Kevin Modesti,NA,Los Angeles,2020-04-02
280,LA Daily News,"Political correctness is a virus that kills, too: John Phillips",NA,John Phillips,NA,Los Angeles,2020-04-02
281,LA Daily News,The limits of insurance in a pandemic,NA,The Editorial Board,NA,Los Angeles,2020-04-02
282,LA Daily News,Coronavirus fallout: Democrats delay nominating convention  until week of Aug. 17,NA,Associated Press,NA,Los Angeles,2020-04-02
283,LA Daily News,"Coronavirus: Fauci says he feels safe despite threats, is focusing on job",NA,Associated Press,NA,Los Angeles,2020-04-02
284,LA Daily News,"Cover your face to thwart coronavirus? Yes, Southern California health officials now say",NA,Emily Rasmussen,NA,Los Angeles,2020-04-01
285,LA Daily News,"LA County hopes to grow coronavirus testing in San Gabriel Valley, Lancaster, South LA",NA,Ryan Carter,NA,Los Angeles,2020-04-01
286,LA Daily News,How can I get unemployment benefits if I lost my job or my hours were cut?,NA,Kerry Crowley,NA,Los Angeles,2020-04-01
287,LA Daily News,COVID-19 isn’t a license to suspend the Second Amendment,NA,Susan Shelley,NA,Los Angeles,2020-04-01
288,LA Daily News,The unsung heroes of the coronavirus pandemic,NA,John Stossel,NA,Los Angeles,2020-04-01
289,LA Daily News,California also failed to prepare for a pandemic,NA,Dan Walters,NA,Los Angeles,2020-04-01
290,LA Daily News,"Coronavirus: Florida in cruise-ship standoff, New York collects its dead",NA,Associated Press,NA,Los Angeles,2020-04-01
291,LA Daily News,"Stocks skid as physical, economic toll of virus worsens",NA,Associated Press,NA,Los Angeles,2020-04-01
292,LA Daily News,A cost-analysis of going back to work vs. California’s stay-at-home policy,NA,Joe Nation,NA,Los Angeles,2020-03-31
293,LA Daily News,Trump rollback of mileage standards guts climate change push,NA,Associated Press,NA,Los Angeles,2020-03-31
294,LA Daily News,"Another coronavirus test site added, but waits can still last days in LA County",NA,Ryan Carter,NA,Los Angeles,2020-03-30
295,LA Daily News,"Disney’s Iger, Chapek take pay cuts amid coronavirus shutdown",NA,Bloomberg,NA,Los Angeles,2020-03-30
296,LA Daily News,"We wasted an economic boom, and now we are starting to pay the price",NA,Adrian Moore,NA,Los Angeles,2020-03-30
297,LA Daily News,Trump adds 30 days to social distancing guidelines as coronavirus spreads,NA,Associated Press,NA,Los Angeles,2020-03-29
298,LA Daily News,US agency includes gun sellers as ‘critical’ infrastructure during coronavirus emergency,NA,Associated Press,NA,Los Angeles,2020-03-29
299,LA Daily News,Dr. Fauci warns US could see up to 200K coronavirus deaths,NA,Associated Press,NA,Los Angeles,2020-03-29
300,LA Daily News,"Debt and deficits still matter, right?",NA,Matt Fleming,NA,Los Angeles,2020-03-29
301,LA Daily News,Federal prosecutors oppose Michael Avenatti’s bail bid citing coronavirus threat,NA,City News Service,NA,Los Angeles,2020-03-28
302,LA Daily News,What the $2.2 trillion coronavirus relief package means for Southern California,NA,Brooke Staggs,NA,Los Angeles,2020-03-27
303,LA Daily News,ANALYSIS: Tag-team chief executives Newsom and Garcetti face fiercest common foe yet: coronavirus,NA,Ryan Carter,NA,Los Angeles,2020-03-27
304,LA Daily News,"Coronavirus shows government is a problem, not the solution",NA,Steven Greenhut,NA,Los Angeles,2020-03-27
305,LA Daily News,"Stocks drop, but hold on to weekly gains after a big rally",NA,Associated Press,NA,Los Angeles,2020-03-27
306,LA Daily News,"Meghan and Harry secretly move to LA ahead of coronavirus lockdown, reports say",NA,Martha Ross,NA,Los Angeles,2020-03-27
307,LA Daily News,Navy’s hospital ship Mercy arrives at LA port for non-coronavirus patients,NA,Donna Littlejohn,NA,Los Angeles,2020-03-27
308,LA Daily News,Trump signs $2.2 trillion coronavirus stimulus after swift congressional votes,NA,Associated Press,NA,Los Angeles,2020-03-27
309,LA Daily News,Our legislators are destroying California: Letters,NA,Letters to the Editor,NA,Los Angeles,2020-03-27
310,LA Daily News,Here’s how LA County will likely benefit from $2.2 trillion coronavirus disaster bill,NA,Ryan Carter,NA,Los Angeles,2020-03-26
311,LA Daily News,‘It’s a scary situation’: LA-area’s frontline healthcare workers face coronavirus amid ‘limited’ supplies,NA,Ryan Carter,NA,Los Angeles,2020-03-26
312,LA Daily News,Trump says feds developing new guidelines for coronavirus risk,NA,Associated Press,NA,Los Angeles,2020-03-26
313,LA Daily News,"U.S. indicts Venezuela’s Maduro, aides on narcoterror charges",NA,Associated Press,NA,Los Angeles,2020-03-26
314,LA Daily News,Pelosi forecasts House OK of Senate’s $2.2 trillion coronavirus aid plan,NA,Associated Press,NA,Los Angeles,2020-03-25
315,LA Daily News,Quarantine the talking heads: John Phillips,NA,John Phillips,NA,Los Angeles,2020-03-25
316,LA Daily News,USNS Mercy to reach Port of Los Angeles Friday and start helping hospitals expecting coronavirus surge,NA,Erika I. Ritchie,NA,Los Angeles,2020-03-25
317,LA Daily News,Risky U.S. mortgages face reckoning in market spooked by coronavirus,NA,Bloomberg,NA,Los Angeles,2020-03-25
318,LA Daily News,Billionaires want people back to work. Employees aren’t so sure,NA,Bloomberg,NA,Los Angeles,2020-03-25
319,LA Daily News,Intrusions on our liberties cannot end soon enough,NA,Susan Shelley,NA,Los Angeles,2020-03-25
320,LA Daily News,$2 trillion coronavirus rescue bill hits late snags in Senate,NA,Associated Press,NA,Los Angeles,2020-03-25
321,LA Daily News,Gavin Newsom veers off the rails talking about the coronavirus,NA,Dan Walters,NA,Los Angeles,2020-03-25
322,LA Daily News,Coronavirus outbreak prompts needed cuts to red tape,NA,John Stossel,NA,Los Angeles,2020-03-25
323,LA Daily News,"Garcetti predicts darker coronavirus days ahead, warns non-essential businesses that fail to close",NA,Elizabeth Chou,NA,Los Angeles,2020-03-24
324,LA Daily News,California hotels laying off thousands amid coronavirus pandemic,NA,Kevin Smith,NA,Los Angeles,2020-03-24
325,LA Daily News,Trump hopes country will be reopened by Easter amid coronavirus outbreak,NA,Associated Press,NA,Los Angeles,2020-03-24
326,LA Daily News,Can Trump be president indefinitely? Ask the lawyer,NA,Ron Sokol,NA,Los Angeles,2020-03-24
327,LA Daily News,Congress closing in on nearly $2 trillion coronavirus aid package,NA,Associated Press,NA,Los Angeles,2020-03-24
328,LA Daily News,Are leaders fighting virus threat adeptly?: Letters,NA,Letters to the Editor,NA,Los Angeles,2020-03-24
329,LA Daily News,Newsom: Coronavirus social distancing measures could last 2 or 3 months,NA,Casey Tolan,NA,Los Angeles,2020-03-23
330,LA Daily News,"Expected coronavirus surge prompts hospitals, state to scramble",NA,Martin Wisckol,NA,Los Angeles,2020-03-23
331,LA Daily News,"Two more coronavirus deaths in LA County – plus 128 more cases, health officials report",NA,David Rosenfeld,NA,Los Angeles,2020-03-23
332,LA Daily News,"Rancho Palos Verdes mayor, former mayor test positive for coronavirus after birthday party attended by Supervisor Janice Hahn",NA,David Rosenfeld,NA,Los Angeles,2020-03-23
333,LA Daily News,Another attempt to move ahead on coronavirus aid package snags,NA,Associated Press,NA,Los Angeles,2020-03-23
334,LA Daily News,Trump approves Major Disaster Declaration for California to free up funds for coronavirus response,NA,Staff and news service reports,NA,Los Angeles,2020-03-22
335,LA Daily News,Trump will send massive hospital ship to Port of Los Angeles amid coronavirus pandemic,NA,Staff and news service reports,NA,Los Angeles,2020-03-22
336,LA Daily News,Rand Paul is 1st senator to report positive coronavirus test,NA,Associated Press,NA,Los Angeles,2020-03-22
337,LA Daily News,Judge denies Michael Avenatti’s bail request citing coronavirus concern,NA,City News Service,NA,Los Angeles,2020-03-22
338,LA Daily News,"Hurry, November",NA,Larry Wilson,NA,Los Angeles,2020-03-22
339,LA Daily News,San Fernando Valley couple who survived coronavirus offers a message to America,NA,Roxana Kopetman,NA,Los Angeles,2020-03-20
340,LA Daily News,"Sparks’ Sydney Wiese, WNBA colleagues flock home amid coronavirus outbreak",NA,Mirjam Swanson,NA,Los Angeles,2020-03-20
341,LA Daily News,Sen. Feinstein follows Gov. Newsom in asking federal government to put Navy hospital ship in LA port to help with coronavirus cases,NA,Chris Haire,NA,Los Angeles,2020-03-20
342,LA Daily News,Eviction lawsuits proceed in California despite relief for some tenants,NA,CALmatters,NA,Los Angeles,2020-03-20
343,LA Daily News,"State was full of bull, as bear market was looming. Then the coronavirus hit.",NA,Steven Greenhut,NA,Los Angeles,2020-03-20
344,LA Daily News,New York joins California in locking down against the coronavirus,NA,Associated Press,NA,Los Angeles,2020-03-20
345,LA Daily News,Coronavirus prompts the DMV to require appointments for its offices,NA,Jim Radcliffe,NA,Los Angeles,2020-03-20
346,LA Daily News,Spotlight 29 and Tortoise Rock casinos close temporarily because of coronavirus pandemic,NA,Vanessa Franko,NA,Los Angeles,2020-03-19
347,LA Daily News,Trump slashed agencies responsible for handling coronavirus outbreak: Letters,NA,Letters to the Editor,NA,Los Angeles,2020-03-19
348,LA Daily News,40 million Californians ordered to stay home to halt coronavirus,NA,Associated Press,NA,Los Angeles,2020-03-19
349,LA Daily News,Displaced workers burning through sick pay during coronavirus crisis,NA,Kevin Smith,NA,Los Angeles,2020-03-19
350,LA Daily News,Gov. Newsom asks for U.S. Navy hospital ship to Port of LA to help amid coronavirus pandemic,NA,Donna Littlejohn,NA,Los Angeles,2020-03-19
351,LA Daily News,"Newsom: Without mitigation, coronavirus could infect 56% of California in 8 weeks",NA,Michael Nowels,NA,Los Angeles,2020-03-19
352,LA Daily News,Medical workers fear for their safety — and everyone else’s — in coronavirus outbreak,NA,Teri Sforza,NA,Los Angeles,2020-03-19
353,LA Daily News,Trump weighs controls on companies that take coronavirus bailouts,NA,Associated Press,NA,Los Angeles,2020-03-19
354,LA Daily News,Stop hoarding toilet paper: John Phillips,NA,John Phillips,NA,Los Angeles,2020-03-19
355,LA Daily News,"Gabbard ends long-shot 2020 presidential bid, throws support to Biden",NA,Associated Press,NA,Los Angeles,2020-03-19
356,LA Daily News,Wuhan offers hope on coronavirus front; Italy nears stark toll,NA,Associated Press,NA,Los Angeles,2020-03-19
357,LA Daily News,"As coronavirus spreads, will key congressional election in LA County still happen?",NA,Ryan Carter,NA,Los Angeles,2020-03-18
358,LA Daily News,Coronavirus testing expands a bit at LA County hospitals,NA,Ryan Carter,NA,Los Angeles,2020-03-18
359,LA Daily News,Out of a job? Several plans could keep you afloat amid coronavirus crisis,NA,CALmatters,NA,Los Angeles,2020-03-18
360,LA Daily News,"46 new coronavirus cases confirmed in LA County, total now tops 190",NA,David Rosenfeld,NA,Los Angeles,2020-03-18
361,LA Daily News,Coronavirus help: U.S. mortgage backers halt foreclosures for 60 days,NA,The Associated Press,NA,Los Angeles,2020-03-18
362,LA Daily News,"Coronavirus: Trump invokes emergency authority, calls himself ‘wartime president,’ as automakers shut down",NA,Associated Press,NA,Los Angeles,2020-03-18
363,LA Daily News,Region’s home prices jumped 6.1% before coronavirus scare hit,NA,Jeff Collins,NA,Los Angeles,2020-03-18
364,LA Daily News,Coronavirus distraction: LAUSD teacher/DJ launches streaming dance party from his Reseda garage,NA,Ryan Carter,NA,Los Angeles,2020-03-18
365,LA Daily News,"S&P 500 sinks 7%, causing trading halt, on recession fears",NA,Associated Press,NA,Los Angeles,2020-03-18
366,LA Daily News,U.S. and Canada to close border to nonessential travel,NA,Associated Press,NA,Los Angeles,2020-03-18
367,LA Daily News,Coronavirus: Trump invokes emergency authority; Big 3 automakers shutting down,NA,Associated Press,NA,Los Angeles,2020-03-18
368,LA Daily News,3 more Biden victories increase pressure on Sanders to quit,NA,Associated Press,NA,Los Angeles,2020-03-18
369,LA Daily News,Newsom warns most schools could be closed until summer as coronavirus lockdown expands,NA,Casey Tolan,NA,Los Angeles,2020-03-17
370,LA Daily News,"Biden wins Florida, Illinois as coronavirus disrupts voting",NA,The Associated Press,NA,Los Angeles,2020-03-17
371,LA Daily News,Coronavirus cuts: Hundreds of hospitality workers line up at food pantry,NA,Kevin Smith,NA,Los Angeles,2020-03-17
372,LA Daily News,Coronavirus throws local political campaigns into ‘uncharted waters’,NA,Ryan Carter,NA,Los Angeles,2020-03-17
373,LA Daily News,Coronavirus fallout: Taxpayers get 90-day delay to make payments,NA,Associated Press,NA,Los Angeles,2020-03-17
374,LA Daily News,"Coronavirus and the importance of fiscal discipline for state, local governments",NA,The Editorial Board,NA,Los Angeles,2020-03-17
375,LA Daily News,Bubble Watch: Coronavirus slashes commercial property values 24%,NA,Jonathan Lansner,NA,Los Angeles,2020-03-17
376,LA Daily News,"Coronavirus exposes sick leave gap for retail, restaurant workers",NA,Jack Katzanek,NA,Los Angeles,2020-03-17
377,LA Daily News,Trump wants quick checks sent to public in virus response,NA,Associated Press,NA,Los Angeles,2020-03-17
378,LA Daily News,5 questions heading into Tuesday’s Democratic primaries,NA,Associated Press,NA,Los Angeles,2020-03-17
379,LA Daily News,Be wary of overreaching government responses to coronavirus: Ron Paul,NA,Ron Paul,NA,Los Angeles,2020-03-16
380,LA Daily News,"U.S. asks older people to stay home, all ages should avoid groups of 10 or more",NA,Associated Press,NA,Los Angeles,2020-03-16
381,LA Daily News,"Stocks plunge as Wall Street, White House see recession risk",NA,Associated Press,NA,Los Angeles,2020-03-16
382,LA Daily News,CDC recommends no gatherings of 50 or more for 8 weeks due to coronavirus,NA,Associated Press,NA,Los Angeles,2020-03-15
383,LA Daily News,"Fed slashes rates to near zero, eases bank lending rules",NA,Associated Press,NA,Los Angeles,2020-03-15
384,LA Daily News,"Biden, Sanders to debate against backdrop of global pandemic",NA,Associated Press,NA,Los Angeles,2020-03-15
385,LA Daily News,Top infectious disease expert open to a 14-day ‘national shutdown’ to slow coronavirus spread,NA,Associated Press,NA,Los Angeles,2020-03-15
386,LA Daily News,Fed may take boldest steps in a decade to ease coronavirus impact,NA,Associated Press,NA,Los Angeles,2020-03-15
387,LA Daily News,Coronavirus has open houses closing and home buyers reconsidering,NA,Jeff Collins,NA,Los Angeles,2020-03-15
388,LA Daily News,Doctor says Trump tests negative for coronavirus,NA,Associated Press,NA,Los Angeles,2020-03-14
389,LA Daily News,Coronavirus roils financial waters for idled cruise industry. Can it survive?,NA,Donna Littlejohn,NA,Los Angeles,2020-03-14
390,LA Daily News,"11 new LA County coronavirus cases, officials say; total now 53",NA,Chris Haire,NA,Los Angeles,2020-03-14
391,LA Daily News,Outbreak a wake-up call about need to decouple from China: Joel Kotkin,NA,Joel Kotkin,NA,Los Angeles,2020-03-14
392,LA Daily News,Trial delays expected in LA County courts due to coronavirus concerns,NA,Jonah Valdez,NA,Los Angeles,2020-03-13
393,LA Daily News,Trump declares a national emergency over coronavirus pandemic,NA,Associated Press,NA,Los Angeles,2020-03-13
394,LA Daily News,"Stocks claw back ground on Wall Street; Dow jumps 1,900 points",NA,Associated Press,NA,Los Angeles,2020-03-13
395,LA Daily News,"WNBA, Sparks navigate concerns over coronavirus",NA,Mirjam Swanson,NA,Los Angeles,2020-03-12
396,LA Daily News,Trump attacks liberal Supreme Court justices: Letters,NA,Letters to the Editor,NA,Los Angeles,2020-03-12
397,LA Daily News,"LA County health officials announce 3 new coronavirus cases, including more community spread",NA,David Rosenfeld,NA,Los Angeles,2020-03-12
398,LA Daily News,Coronavirus creates a true ‘bear market’ for Wall Street,NA,Associated Press,NA,Los Angeles,2020-03-12
399,LA Daily News,LA Mayor Garcetti calls for events of more than 50 people to be postponed or canceled amid coronavirus concerns,NA,David Rosenfeld,NA,Los Angeles,2020-03-12
400,LA Daily News,"Biden, Sanders press contrast with Trump in virus speeches",NA,Associated Press,NA,Los Angeles,2020-03-12
